index,Date,Plat,Wfeculent,Wfruit,Wlegume,Wbio,Windustriel,month,match,category,is_saison
5530,2015-05-12,Melon,0.0,1.0,0.0,0,0,5,melon,fruit,False
5531,2015-05-13,Banane,0.0,1.0,0.0,0,0,5,,,False
5534,2015-05-20,Riz,1.0,0.0,0.0,0,0,5,riz,feculent,False
5535,2015-05-21,Choux blancs au surimi,0.0,0.0,0.5,0,1,5,chou,legume,False
5537,2015-06-04,Salade de lentilles bio,0.5,0.0,0.5,1,0,6,,,False
5543,2015-06-22,Salade au thon,0.0,0.0,0.5,0,0,6,,,False
5546,2015-07-01,Courgettes à l'égréné végétal,0.0,0.0,1.0,0,0,7,courge,legume,True
5548,2015-07-02,Chips,1.0,0.0,0.0,0,1,7,,,False
5549,2015-07-06,Pastèque,0.0,1.0,0.0,0,0,7,pasteque,fruit,False
5551,2015-07-10,Pommes vapeur,0.0,1.0,0.0,0,0,7,pomme de terre,legume,False
5552,2015-07-16,Marmelade pommes,0.0,1.0,0.0,0,1,7,pomme,fruit,False
5553,2015-07-17,Fruit de saison,0.0,1.0,0.0,0,0,7,fruit de saison,fruit,True
5554,2015-07-20,Hachis Parmentier,0.5,0.0,0.0,0,1,7,,,False
5555,2015-08-03,Pâtes à la bolognaise,0.25,0.0,0.25,0,0,8,,,False
5556,2015-08-03,Fromage blanc / coulis de rhubarbe,0.0,0.0,0.3333333333333333,0,0,8,rhubarbe,fruit,False
5557,2015-08-04,Pastèque,0.0,1.0,0.0,0,0,8,pasteque,fruit,False
5558,2015-08-04,Lentilles bio,0.5,0.0,0.5,1,0,8,,,False
5559,2015-08-06,Crêpe au fromage,0.5,0.0,0.0,0,0,8,,,False
5560,2015-08-06,Fruit,0.0,1.0,0.0,0,0,8,,,False
5563,2015-08-20,Fruit,0.0,1.0,0.0,0,0,8,,,False
5565,2015-08-27,Betteraves,0.0,0.0,1.0,0,0,8,betterave,legume,True
5570,2015-08-31,Semoule parfumée,1.0,0.0,0.0,0,0,8,,,False
5571,2015-09-01,CCAS : melon,0.0,1.0,0.0,0,0,9,melon,fruit,True
5572,2015-09-02,Salade verte / dés de chèvre,0.0,0.0,0.5,0,0,9,salade verte,legume,True
5577,2015-09-10,Frites,1.0,0.0,0.0,0,1,9,,,False
5579,2015-09-11,carottes rapées,0.0,0.0,1.0,0,0,9,carotte,legume,True
5581,2015-09-16,purée de p de terre,1.0,0.0,0.0,0,0,9,,,False
5583,2015-09-18,Tarte grillée aux pommes,0.0,1.0,0.0,0,0,9,pomme,fruit,True
5584,2015-09-18,Céléri boule,0.0,0.0,1.0,0,0,9,celeri,legume,False
5585,2015-09-22,Crêpe au fromage,0.5,0.0,0.0,0,0,9,,,False
5587,2015-09-23,Choux blancs,0.0,0.0,1.0,0,0,9,chou,legume,True
5589,2015-09-28,Pamplemousse,0.0,1.0,0.0,0,0,9,pamplemousse,fruit,False
5590,2015-09-28,Poêlée de légumes Collet,0.0,0.0,1.0,0,0,9,,,False
5591,2015-09-30,Concombres,0.0,0.0,1.0,0,0,9,concombre,legume,True
5593,2015-10-06,Concombres crème,0.0,0.0,1.0,0,0,10,concombre,legume,True
5602,2015-10-20,Pamplemousse,0.0,1.0,0.0,0,0,10,pamplemousse,fruit,False
5603,2015-10-21,Concombres,0.0,0.0,1.0,0,0,10,concombre,legume,True
5605,2015-10-22,Pomme,0.0,1.0,0.0,0,0,10,pomme,fruit,True
5607,2015-10-26,Petits pois,0.0,0.0,1.0,0,0,10,pois,feculent,False
5610,2015-10-30,Salade / demi-oeuf,0.0,0.0,0.5,0,0,10,,,False
5611,2015-10-30,fruit de saison,0.0,1.0,0.0,0,0,10,fruit de saison,fruit,True
5612,2015-11-02,Salade de mâche,0.0,0.0,1.0,0,0,11,mâche,legume,True
5613,2015-11-03,Mogettes de Vendée,1.0,0.0,0.0,0,0,11,,,False
5614,2015-11-05,Brocolis,0.0,0.0,1.0,0,0,11,brocoli,legume,True
5615,2015-11-16,Poêlée de légumes Collet,0.0,0.0,1.0,0,0,11,,,False
5617,2015-11-18,Encornets sauce rougail,0.0,0.0,0.5,0,1,11,ail,legume,True
5619,2015-11-20,salade verte,0.0,0.0,1.0,0,0,11,salade verte,legume,True
5622,2015-11-30,Salade de pâtes,0.3333333333333333,0.0,0.3333333333333333,0,1,11,,,False
5623,2015-12-03,Riz,1.0,0.0,0.0,0,0,12,riz,feculent,False
5625,2015-12-14,Kiwi bio,0.0,1.0,0.0,1,0,12,kiwi,fruit,True
5626,2015-12-15,Ananas,0.0,1.0,0.0,0,0,12,,,False
5628,2015-12-18,Riz basmati,1.0,0.0,0.0,0,0,12,riz,feculent,False
5629,2016-01-14,Chou rave râpé,0.0,0.0,0.5,0,0,1,chou,legume,True
5630,2016-01-15,Riz basmati,1.0,0.0,0.0,0,0,1,riz,feculent,False
5631,2016-01-18,Petits pois,0.0,0.0,1.0,0,0,1,pois,feculent,False
5632,2016-01-19,Kiwi bio,0.0,1.0,0.0,1,0,1,kiwi,fruit,True
5634,2016-01-25,Ananas chantilly,0.0,1.0,0.0,0,0,1,,,False
5636,2016-02-10,Riz,1.0,0.0,0.0,0,0,2,riz,feculent,False
5639,2016-02-25,Salade de fruits exotiques et Lychee au sirop,0.0,0.5,0.5,0,0,2,,,False
5640,2016-03-02,Banane,0.0,1.0,0.0,0,0,3,,,False
5641,2016-03-03,Pâtes bio,0.5,0.0,0.0,1,0,3,,,False
5644,2016-03-11,Concombres,0.0,0.0,1.0,0,0,3,concombre,legume,False
5645,2016-03-16,Eclair chocolat,0.5,0.0,0.0,0,1,3,,,False
5646,2016-03-22,Salade Sombrero 5/1,0.0,0.0,1.0,0,0,3,,,False
5650,2016-03-25,pommes parisienne ( skin on) (Mac Cain frais),0.0,1.0,0.0,0,0,3,pomme de terre,legume,True
5652,2016-04-05,Salade/surimi,0.0,0.0,0.5,0,1,4,,,False
5654,2016-04-12,Kiwi,0.0,1.0,0.0,0,0,4,kiwi,fruit,False
5656,2016-04-14,Frites,1.0,0.0,0.0,0,1,4,,,False
5658,2016-04-19,Banane,0.0,1.0,0.0,0,0,4,,,False
5660,2016-04-21,Carottes râpées bio,0.0,0.0,0.5,1,0,4,carotte,legume,True
5663,2016-04-29,Pizza,0.5,0.0,0.5,0,0,4,,,False
5664,2016-04-29,Kiwi bio,0.0,1.0,0.0,1,0,4,kiwi,fruit,False
5665,2016-05-02,Poêlée de légumes Collet,0.0,0.0,1.0,0,0,5,,,False
5667,2016-05-09,Rillettes de thon/citron,0.0,0.5,0.0,0,0,5,citron,fruit,False
5668,2016-05-09,Lasagnes,0.3333333333333333,0.0,0.3333333333333333,0,0,5,,,False
5669,2016-05-10,Pommes noisettes,0.0,1.0,0.0,0,0,5,pomme de terre,legume,False
5673,2016-05-13,Concombres vgte,0.0,0.0,1.0,0,0,5,concombre,legume,True
5674,2016-05-13,Carottes bio,0.0,0.0,1.0,1,0,5,carotte,legume,True
5676,2016-05-20,Céleri bio rémoulade,0.0,0.0,1.0,1,0,5,celeri,legume,False
5678,2016-05-24,kiwi,0.0,1.0,0.0,0,0,5,kiwi,fruit,False
5680,2016-05-31,Semoule,1.0,0.0,0.0,0,0,5,,,False
5682,2016-06-03,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
5684,2016-06-13,Melon,0.0,1.0,0.0,0,0,6,melon,fruit,True
5685,2016-06-15,Riz basmati,1.0,0.0,0.0,0,0,6,riz,feculent,False
5686,2016-06-17,Poisson + sauce thym et citron,0.0,0.3333333333333333,0.0,0,1,6,citron,fruit,True
5687,2016-06-22,Duo carottes et céléri râpées bio,0.0,0.0,0.5,1,0,6,carotte,legume,True
5689,2016-06-29,Cerises,0.0,1.0,0.0,0,0,6,cerise,fruit,True
5690,2016-07-04,Pastèque,0.0,1.0,0.0,0,0,7,pasteque,fruit,False
5692,2016-07-07,Tarte au citron,0.0,1.0,0.0,0,0,7,citron,fruit,False
5693,2016-07-08,Cerises,0.0,1.0,0.0,0,0,7,cerise,fruit,True
5695,2016-07-12,Radis/beurre,0.0,0.0,1.0,0,0,7,radis,legume,True
5697,2016-07-12,Marmelade de pommes (mettre en barquettes pour les CL ??),0.0,0.5,0.0,0,1,7,pomme,fruit,False
5698,2016-07-20,Semoule au lait,0.5,0.0,0.0,0,0,7,,,False
5699,2016-07-22,Pâtes bio,0.5,0.0,0.0,1,0,7,,,False
5702,2016-07-26,Radis/beurre,0.0,0.0,1.0,0,0,7,radis,legume,True
5704,2016-08-02,Purée de pommes de terre,0.0,1.0,0.0,0,0,8,pomme de terre,legume,False
5706,2016-08-04,tarte grillée aux pommes,0.0,1.0,0.0,0,0,8,pomme,fruit,True
5708,2016-08-08,Pastèque,0.0,1.0,0.0,0,0,8,pasteque,fruit,False
5710,2016-08-11,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
5712,2016-08-12,Gratinée de légumes,0.0,0.0,1.0,0,0,8,,,False
5715,2016-08-26,Carottes râpées,0.0,0.0,0.5,0,0,8,carotte,legume,True
5719,2016-08-30,Haricots verts et beurre,0.5,0.0,0.5,0,0,8,haricots verts,legume,True
5723,2016-09-08,Riz basmati,1.0,0.0,0.0,0,0,9,riz,feculent,True
5724,2016-09-08,Liégeois chocolat,0.5,0.0,0.0,0,1,9,,,False
5725,2016-09-16,Radis,0.0,0.0,1.0,0,0,9,radis,legume,True
5727,2016-10-03,Concombres sauce crème,0.0,0.0,0.5,0,1,10,concombre,legume,True
5728,2016-10-04,Raisin,0.0,1.0,0.0,0,0,10,raisin,fruit,True
5729,2016-10-07,Taboulé,0.5,0.0,0.5,0,0,10,,,False
5733,2016-10-18,Choux rouge bio au thon,0.0,0.0,0.5,1,0,10,chou,legume,True
5736,2016-10-26,Eclair au chocolat,0.5,0.0,0.0,0,1,10,,,False
5738,2016-10-28,Salade verte au surimi,0.0,0.0,0.5,0,1,10,salade verte,legume,True
5739,2016-11-02,Betteraves,0.0,0.0,1.0,0,0,11,betterave,legume,True
5740,2016-11-04,Céleri rémoulade bio,0.0,0.0,1.0,1,0,11,celeri,legume,False
5742,2016-11-09,Sauce tomate  menu (pour poisson),0.0,0.25,0.25,0,1,11,tomate,fruit,False
5743,2016-11-09,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
5745,2016-11-14,Sauté de porc bio aux pruneaux,0.0,0.5,0.0,1,0,11,prune,fruit,False
5746,2016-11-17,Beignet au chocolat,0.5,0.0,0.0,0,1,11,,,False
5748,2016-11-25,Biscuit petit palmier,0.5,0.0,0.0,0,1,11,,,False
5749,2016-12-01,Petits pois,0.0,0.0,1.0,0,0,12,pois,feculent,True
5751,2016-12-02,Tarte aux pommes,0.0,1.0,0.0,0,0,12,pomme,fruit,True
5753,2016-12-07,Purée de potimarron bio°,0.0,0.5,0.5,1,0,12,potimarron,legume,True
5754,2016-12-13,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,12,haricots verts,legume,False
5756,2016-12-16,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,12,pomme de terre,legume,True
5757,2016-12-20,Poêlée de légumes,0.0,0.0,1.0,0,0,12,,,False
5759,2016-12-22,Pommes Duchesse,0.0,1.0,0.0,0,0,12,pomme de terre,legume,True
5760,2016-12-23,Concombres,0.0,0.0,1.0,0,0,12,concombre,legume,False
5762,2016-12-27,Salade verte,0.0,0.0,1.0,0,0,12,salade verte,legume,True
5765,2017-01-04,Pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
5768,2017-01-12,Carottes râpées bio,0.0,0.0,0.5,1,0,1,carotte,legume,True
5769,2017-01-16,"Poêlée de légumes (carottes, haricots verts, pdt, brocolis)",0.5,0.0,0.5,0,0,1,carotte,legume,True
5771,2017-01-19,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,1,,,False
5773,2017-01-20,Pâtes bio et gruyère râpé,0.3333333333333333,0.0,0.0,1,0,1,,,False
5774,2017-01-23,Hachis Parmentier*,0.5,0.0,0.0,0,1,1,,,False
5777,2017-02-01,Kiwi bio°,0.0,1.0,0.0,1,0,2,kiwi,fruit,True
5778,2017-02-08,Céleri rémoulade bio,0.0,0.0,1.0,1,0,2,celeri,legume,False
5780,2017-02-10,Poisson beurre citronné,0.0,0.5,0.0,0,0,2,citron,fruit,True
5781,2017-02-15,Tarte au citron,0.0,1.0,0.0,0,0,2,citron,fruit,True
5782,2017-02-20,Demi-pamplemousse,0.0,1.0,0.0,0,0,2,pamplemousse,fruit,True
5784,2017-02-20,Courgettes à la tomate,0.0,0.5,0.5,0,0,2,courge,legume,False
5785,2017-02-20,Beignet au chocolat,0.5,0.0,0.0,0,1,2,,,False
5787,2017-02-28,Salade verte au surimi,0.0,0.0,0.5,0,1,2,salade verte,legume,True
5788,2017-03-01,Mogettes,1.0,0.0,0.0,0,0,3,,,False
5789,2017-03-06,Clémentines,0.0,1.0,0.0,0,0,3,clementine,fruit,False
5792,2017-03-17,Carottes râpées bio,0.0,0.0,0.5,1,0,3,carotte,legume,True
5794,2017-03-22,Carottes,0.0,0.0,1.0,0,0,3,carotte,legume,True
5795,2017-03-24,Endives / demi oeuf bio°,0.0,0.0,0.5,1,0,3,endive,legume,True
5796,2017-03-24,Pâtes bio,0.5,0.0,0.0,1,0,3,,,False
5797,2017-03-28,Pommes vapeur bio,0.0,1.0,0.0,1,0,3,pomme de terre,legume,True
5798,2017-03-29,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
5801,2017-04-05,Betteraves,0.0,0.0,1.0,0,0,4,betterave,legume,True
5804,2017-04-11,Chili con carné * / Riz,1.0,0.0,0.0,0,0,4,riz,feculent,False
5807,2017-04-14,Epinards à la crème,0.0,0.0,1.0,0,0,4,epinards,legume,True
5809,2017-04-20,Salade coleslaw,0.0,0.0,1.0,0,0,4,,,False
5813,2017-05-03,Kiwi bio°,0.0,1.0,0.0,1,0,5,kiwi,fruit,False
5814,2017-05-09,Pâtes à la bolognaise° et gruyère râpé,0.3333333333333333,0.0,0.0,0,0,5,,,False
5815,2017-05-09,Yaourt fermier bio°° / Abricots secs,0.0,0.5,0.0,1,0,5,abricot,fruit,False
5817,2017-05-16,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,5,,,False
5818,2017-05-16,Biscuit petit palmier,0.5,0.0,0.0,0,1,5,,,False
5820,2017-05-19,"Salade de riz estivale (riz, tomates, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,5,concombre,legume,True
5821,2017-05-22,Fondant au chocolat,0.5,0.0,0.0,0,1,5,,,False
5824,2017-06-02,Galette de soja tomate/basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,6,tomate,fruit,True
5825,2017-06-06,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,6,ail,legume,True
5826,2017-06-09,Salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
5829,2017-06-23,Courgettes bio à la tomate,0.0,0.5,0.5,1,0,6,courge,legume,True
5832,2017-06-29,Salade (p d t bio+tomates+mais),0.0,0.5,0.5,1,0,6,tomate,fruit,True
5833,2017-06-29,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
5834,2017-07-03,Madeleine,0.5,0.0,0.0,0,1,7,,,False
5836,2017-07-06,Fromage blanc et fraises,0.0,0.5,0.0,0,0,7,fraise,fruit,True
5837,2017-07-07,Chips,1.0,0.0,0.0,0,1,7,,,False
5839,2017-07-10,Radis bio,0.0,0.0,1.0,1,0,7,radis,legume,True
5840,2017-07-10,Semoule au lait au chocolat,0.5,0.0,0.0,0,1,7,,,False
5842,2017-07-12,Cerises,0.0,1.0,0.0,0,0,7,cerise,fruit,True
5843,2017-07-18,Tarte normande aux pommes,0.0,1.0,0.0,0,0,7,pomme,fruit,False
5844,2017-07-24,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,7,ail,legume,True
5845,2017-07-26,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,7,,,False
5846,2017-07-27,Salade verte,0.0,0.0,1.0,0,0,7,salade verte,legume,True
5847,2017-07-31,Pommes noisettes,0.0,1.0,0.0,0,0,7,pomme de terre,legume,False
5848,2017-08-01,Salade verte / demi-oeuf bio,0.0,0.0,0.5,1,0,8,salade verte,legume,True
5850,2017-08-03,Crêpe au fromage,0.5,0.0,0.0,0,0,8,,,False
5852,2017-08-04,"Ratatouille ""maison""",0.0,0.0,1.0,0,1,8,,,False
5856,2017-08-08,Nectarine,0.0,1.0,0.0,0,0,8,nectarine,fruit,True
5857,2017-08-16,Betteraves,0.0,0.0,1.0,0,0,8,betterave,legume,True
5859,2017-08-24,Yaourt aux fruits mixés,0.0,0.5,0.0,0,0,8,,,False
5860,2017-08-25,Radis bio,0.0,0.0,1.0,1,0,8,radis,legume,True
5861,2017-08-25,Courgettes bio à la tomate,0.0,0.5,0.5,1,0,8,courge,legume,True
5863,2017-08-28,Melon,0.0,1.0,0.0,0,0,8,melon,fruit,True
5864,2017-08-31,Jus de volaille menu,0.0,0.0,1.0,0,0,8,ail,legume,True
5865,2017-09-04,Compote pomme et framboise,0.0,1.0,0.0,0,1,9,pomme,fruit,True
5867,2017-09-07,Prunes Reine-Claude,0.0,1.0,0.0,0,0,9,prune,fruit,True
5869,2017-09-20,Riz,1.0,0.0,0.0,0,0,9,riz,feculent,True
5871,2017-09-25,Dés de betteraves au chèvre,0.0,0.0,0.5,0,0,9,betterave,legume,True
5873,2017-09-28,Concombres,0.0,0.0,1.0,0,0,9,concombre,legume,True
5876,2017-10-06,Carottes râpées bio,0.0,0.0,0.5,1,0,10,carotte,legume,True
5877,2017-10-09,Salade de mâche au thon,0.0,0.0,0.5,0,0,10,mâche,legume,False
5878,2017-10-12,Crêpe au fromage,0.5,0.0,0.0,0,0,10,,,False
5879,2017-10-16,Pomme bio°,0.0,1.0,0.0,1,0,10,pomme,fruit,True
5882,2017-10-31,Orange,0.0,1.0,0.0,0,0,10,orange,fruit,False
5883,2017-11-02,Sauté de porc bio aux pruneaux,0.0,0.5,0.0,1,0,11,prune,fruit,False
5884,2017-11-02,Tarte au citron,0.0,1.0,0.0,0,0,11,citron,fruit,True
5886,2017-11-09,Frites,1.0,0.0,0.0,0,1,11,,,False
5888,2017-11-22,Viande de volaille Kebab,0.0,0.0,1.0,0,0,11,ail,legume,True
5891,2017-11-30,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,11,chou,legume,True
5893,2017-12-05,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,12,,,False
5894,2017-12-05,Biscuit Petit Lu,1.0,0.0,0.0,0,1,12,,,False
5896,2017-12-12,Salade coleslaw,0.0,0.0,1.0,0,0,12,,,False
5898,2017-12-13,Clémentines,0.0,1.0,0.0,0,0,12,clementine,fruit,False
5899,2017-12-15,Crêpe tomate / mozzarella bio,0.0,0.5,0.5,1,0,12,tomate,fruit,False
5900,2017-12-20,Macédoine à la mayonnaise,0.0,0.0,0.5,0,1,12,,,False
5902,2017-12-26,Orange,0.0,1.0,0.0,0,0,12,orange,fruit,True
5905,2018-01-04,Mogettes,1.0,0.0,0.0,0,0,1,,,False
5906,2018-01-05,Pomme bio°,0.0,1.0,0.0,1,0,1,pomme,fruit,True
5908,2018-01-09,Choux rouges bio° / demi-oeuf,0.0,0.0,0.5,1,0,1,chou,legume,True
5909,2018-01-11,Salade verte aux noix,0.0,0.5,0.5,0,0,1,salade verte,legume,True
5911,2018-01-24,Riz,1.0,0.0,0.0,0,0,1,riz,feculent,False
5912,2018-01-30,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,1,,,False
5913,2018-02-14,Flageolets,0.5,0.0,0.5,0,0,2,,,False
5914,2018-02-15,Salade verte,0.0,0.0,1.0,0,0,2,salade verte,legume,True
5915,2018-02-16,Riz  cantonais,1.0,0.0,0.0,0,0,2,riz,feculent,False
5917,2018-02-22,Bâtonnets de carottes bio° sauce crème,0.0,0.0,0.5,1,1,2,carotte,legume,True
5919,2018-03-05,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,3,haricots verts,legume,False
5920,2018-03-07,Marmelade de pommes,0.0,1.0,0.0,0,1,3,pomme,fruit,True
5923,2018-03-09,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,3,tomate,fruit,False
5924,2018-03-12,Ratatouille,0.0,0.0,1.0,0,1,3,,,False
5925,2018-03-13,Compote de pommes / biscuit,0.0,1.0,0.0,0,1,3,pomme,fruit,True
5926,2018-03-16,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
5927,2018-03-19,Semoule bio,1.0,0.0,0.0,1,0,3,,,False
5929,2018-04-04,Pommes noisettes,0.0,1.0,0.0,0,0,4,pomme de terre,legume,False
5932,2018-04-13,Choux blancs bio° à la mimolette,0.0,0.0,0.5,1,0,4,chou,legume,False
5938,2018-05-15,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,5,ail,legume,True
5939,2018-05-17,Petits pois,0.0,0.0,1.0,0,0,5,pois,feculent,False
5942,2018-05-23,Salade coleslaw,0.0,0.0,1.0,0,0,5,,,False
5943,2018-05-24,Courgettes à la tomate,0.0,0.5,0.5,0,0,5,courge,legume,True
5945,2018-05-28,Céréales gourmandes bio,0.5,0.0,0.0,1,1,5,,,False
5947,2018-06-05,Pastèque,0.0,1.0,0.0,0,0,6,pasteque,fruit,False
5948,2018-06-07,Pommes noisettes,0.0,1.0,0.0,0,0,6,pomme de terre,legume,False
5949,2018-06-11,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,6,,,False
5951,2018-06-13,Céréales gourmande bio aux amandes,0.0,1.0,0.0,1,0,6,,,False
5952,2018-06-14,Ratatouille,0.0,0.0,1.0,0,1,6,,,False
5954,2018-06-15,Riz,1.0,0.0,0.0,0,0,6,riz,feculent,False
5956,2018-06-22,Semoule,1.0,0.0,0.0,0,0,6,,,False
5958,2018-06-25,Carottes à la crème,0.0,0.0,1.0,0,0,6,carotte,legume,True
5961,2018-07-09,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,7,,,False
5962,2018-07-10,Petits-pois,0.0,0.0,1.0,0,0,7,pois,feculent,True
5966,2018-07-16,Abricots,0.0,1.0,0.0,0,0,7,abricot,fruit,True
5967,2018-07-20,Haricots verts,0.5,0.0,0.5,0,0,7,haricots verts,legume,True
5968,2018-07-24,Carottes râpées bio°,0.0,0.0,0.5,1,0,7,carotte,legume,True
5970,2018-07-26,Viande de volaille Kebab,0.0,0.0,1.0,0,0,7,ail,legume,True
5971,2018-07-27,Purée de légumes verts,0.0,0.0,1.0,0,0,7,,,False
5972,2018-07-30,Fromage blanc / Abricots secs,0.0,0.5,0.0,0,0,7,abricot,fruit,True
5973,2018-08-01,Beignet au chocolat,0.5,0.0,0.0,0,1,8,,,False
5974,2018-08-08,Dés de betteraves,0.0,0.0,1.0,0,0,8,betterave,legume,True
5975,2018-08-09,Haricots verts,0.5,0.0,0.5,0,0,8,haricots verts,legume,True
5976,2018-08-20,Abricots,0.0,1.0,0.0,0,0,8,abricot,fruit,True
5977,2018-08-21,Hachis Parmentier*,0.5,0.0,0.0,0,1,8,,,False
5978,2018-08-29,Prunes Reine-Claude,0.0,1.0,0.0,0,0,8,prune,fruit,True
5979,2018-08-31,Purée de légumes verts,0.0,0.0,1.0,0,0,8,,,False
5981,2018-08-31,Tarte au citron,0.0,1.0,0.0,0,0,8,citron,fruit,False
5983,2018-09-04,Gratin de choux fleurs,0.0,0.0,1.0,0,0,9,chou,legume,True
5984,2018-09-05,Choux rouge au gruyère,0.0,0.0,0.5,0,0,9,chou,legume,True
5987,2018-09-07,Salade verte / demi-oeuf,0.0,0.0,0.5,0,0,9,salade verte,legume,True
5988,2018-09-10,Pastèque,0.0,1.0,0.0,0,0,9,pasteque,fruit,False
5991,2018-09-20,Eclair au chocolat,0.5,0.0,0.0,0,1,9,,,False
5993,2018-09-24,Pizza,0.5,0.0,0.5,0,0,9,,,False
5994,2018-09-24,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
5995,2018-09-25,Hachis Parmentier*,0.5,0.0,0.0,0,1,9,,,False
5996,2018-09-26,Poire,0.0,1.0,0.0,0,0,9,poire,fruit,True
6001,2018-10-08,Rillettes de thon et citron,0.0,0.5,0.0,0,0,10,citron,fruit,True
6002,2018-10-15,Madeleine,0.5,0.0,0.0,0,1,10,,,False
6004,2018-10-23,Petits panés de volaille*,0.0,0.0,1.0,0,0,10,ail,legume,True
6006,2018-10-31,Haricots verts,0.5,0.0,0.5,0,0,10,haricots verts,legume,False
6010,2018-11-07,Salade verte aux dés de chèvre,0.0,0.0,0.5,0,0,11,salade verte,legume,True
6015,2018-11-21,Dés de betteraves,0.0,0.0,1.0,0,0,11,betterave,legume,True
6016,2018-11-21,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
6017,2018-11-22,Boeuf* sauce aux champignons,0.0,0.0,0.25,0,1,11,,,False
6018,2018-11-29,Crêpe au sucre,1.0,0.0,0.0,0,0,11,,,False
6023,2018-12-13,Clémentines,0.0,1.0,0.0,0,0,12,clementine,fruit,False
6024,2018-12-19,Demi-pamplemousse,0.0,1.0,0.0,0,0,12,pamplemousse,fruit,False
6025,2018-12-20,"Salade de mache et crevette, avec mayonnaise",0.0,0.0,1.0,0,1,12,,,False
6029,2018-12-24,Paté de volaille,0.0,0.0,1.0,0,0,12,ail,legume,True
6031,2019-01-04,"Salade de riz (riz, maïs, carottes, poivrons)",0.5,0.0,0.5,0,0,1,carotte,legume,True
6032,2019-01-07,Salade de mâche au surimi,0.0,0.0,0.5,0,1,1,mâche,legume,True
6033,2019-01-08,Poire,0.0,1.0,0.0,0,0,1,poire,fruit,True
6035,2019-01-09,Petits-pois,0.0,0.0,1.0,0,0,1,pois,feculent,False
6037,2019-01-18,Carottes râpées bio°,0.0,0.0,0.5,1,0,1,carotte,legume,True
6038,2019-01-23,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,1,chou,legume,True
6039,2019-01-25,Galette de soja  tomate / basilic et sa sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,1,tomate,fruit,False
6040,2019-01-25,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,1,,,False
6042,2019-01-30,Ratatouille,0.0,0.0,1.0,0,1,1,,,False
6043,2019-02-01,Salade verte,0.0,0.0,1.0,0,0,2,salade verte,legume,True
6046,2019-02-08,"Poêlée de légumes (carottes, haricots verts, pdt, brocolis)",0.5,0.0,0.5,0,0,2,carotte,legume,True
6049,2019-02-14,Orange,0.0,1.0,0.0,0,0,2,orange,fruit,True
6050,2019-02-21,"Salade de riz (riz, maïs, carottes, poivrons)",0.5,0.0,0.5,0,0,2,carotte,legume,True
6053,2019-03-01,Galette de soja  tomate / basilic et sa sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,3,tomate,fruit,False
6058,2019-03-11,Salade de mache,0.0,0.0,1.0,0,0,3,,,False
6059,2019-03-14,Pâtes,0.5,0.0,0.0,0,0,3,,,False
6060,2019-03-18,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
6061,2019-03-21,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,3,chou,legume,True
6063,2019-03-25,Pamplemousse,0.0,1.0,0.0,0,0,3,pamplemousse,fruit,True
6064,2019-03-25,Compote,0.0,1.0,0.0,0,1,3,,,False
6065,2019-03-27,Salade verte aux dés de gruyère,0.0,0.0,0.5,0,0,3,salade verte,legume,True
6066,2019-03-27,Pâtes,0.5,0.0,0.0,0,0,3,,,False
